File Name,Rating
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,-
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,-
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,-
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,-
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,=
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
../optimized_trefoil_vs_rytov_0.15_100_center_plane/data_trefoil_optimized.csv,0
